NAICS_2022_Code,NAICS_2022_Title,ISIC_Rev4_Code,ISIC_Rev4_Title,NACE_Rev2_Code,NACE_Rev2_Title,NACE_Rev21_Code,NACE_Rev21_Title,Mapping_Path,Mapping_Notes,NAICS_Partial,ISIC_Partial,NACE_Partial,NACE_Mapping_Type,NACE_Correspondence_Type,NACE_Common_Content,Mapping_Quality
"485410","School and Employee Bus Transportation","4922","Other passenger land transport","49.32","Taxi operation","52.32","Intermediation service activities for passenger transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","","direct"
"485410","School and Employee Bus Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.31","Scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- scheduled long-distance road transport of passengers by e.g. motor bus, coach, trolley bus, minibus
- operation of school buses and buses for transport of employees
- scheduled passenger transport by road for sightseeing","direct"
"485410","School and Employee Bus Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.32","Non-scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- non-scheduled urban, interurban and long distance road transport of passengers in vehicles of 10 or more persons. This may include transport by bus, coach, trolley bus or minibus","direct"
"485410","School and Employee Bus Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.34","Passenger transport by cableways and ski lifts","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- transport by cableways, ski lifts and chairlifts
- passenger transport by lifts
- freight transport by cableways","direct"
"485410","School and Employee Bus Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.39","Other passenger land transport n.e.c.","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- bicycle taxi service
- passenger road transport by vehicles drawn by human or animal","direct"
"485510","Charter Bus Industry","4922","Other passenger land transport","49.32","Taxi operation","49.33","On-demand passenger transport service activities by vehicle with driver","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","- taxi services
- private hire vehicles with a driver
- motorcycle taxi services","direct"
"485510","Charter Bus Industry","4922","Other passenger land transport","49.32","Taxi operation","52.32","Intermediation service activities for passenger transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","","direct"
"485510","Charter Bus Industry","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.31","Scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- scheduled long-distance road transport of passengers by e.g. motor bus, coach, trolley bus, minibus
- operation of school buses and buses for transport of employees
- scheduled passenger transport by road for sightseeing","direct"
"485510","Charter Bus Industry","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.32","Non-scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- non-scheduled urban, interurban and long distance road transport of passengers in vehicles of 10 or more persons. This may include transport by bus, coach, trolley bus or minibus","direct"
"485510","Charter Bus Industry","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.34","Passenger transport by cableways and ski lifts","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- transport by cableways, ski lifts and chairlifts
- passenger transport by lifts
- freight transport by cableways","direct"
"485510","Charter Bus Industry","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.39","Other passenger land transport n.e.c.","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- bicycle taxi service
- passenger road transport by vehicles drawn by human or animal","direct"
"485991","Special Needs Transportation","4922","Other passenger land transport","49.32","Taxi operation","49.33","On-demand passenger transport service activities by vehicle with driver","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","- taxi services
- private hire vehicles with a driver
- motorcycle taxi services","direct"
"485991","Special Needs Transportation","4922","Other passenger land transport","49.32","Taxi operation","52.32","Intermediation service activities for passenger transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","","direct"
"485991","Special Needs Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.31","Scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- scheduled long-distance road transport of passengers by e.g. motor bus, coach, trolley bus, minibus
- operation of school buses and buses for transport of employees
- scheduled passenger transport by road for sightseeing","direct"
"485991","Special Needs Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.32","Non-scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- non-scheduled urban, interurban and long distance road transport of passengers in vehicles of 10 or more persons. This may include transport by bus, coach, trolley bus or minibus","direct"
"485991","Special Needs Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.34","Passenger transport by cableways and ski lifts","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- transport by cableways, ski lifts and chairlifts
- passenger transport by lifts
- freight transport by cableways","direct"
"485991","Special Needs Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.39","Other passenger land transport n.e.c.","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- bicycle taxi service
- passenger road transport by vehicles drawn by human or animal","direct"
"485999","All Other Transit and Ground Passenger Transportation","4922","Other passenger land transport","49.32","Taxi operation","49.33","On-demand passenger transport service activities by vehicle with driver","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","- taxi services
- private hire vehicles with a driver
- motorcycle taxi services","direct"
"485999","All Other Transit and Ground Passenger Transportation","4922","Other passenger land transport","49.32","Taxi operation","52.32","Intermediation service activities for passenger transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","","direct"
"485999","All Other Transit and Ground Passenger Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.31","Scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- scheduled long-distance road transport of passengers by e.g. motor bus, coach, trolley bus, minibus
- operation of school buses and buses for transport of employees
- scheduled passenger transport by road for sightseeing","direct"
"485999","All Other Transit and Ground Passenger Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.32","Non-scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- non-scheduled urban, interurban and long distance road transport of passengers in vehicles of 10 or more persons. This may include transport by bus, coach, trolley bus or minibus","direct"
"485999","All Other Transit and Ground Passenger Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.34","Passenger transport by cableways and ski lifts","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- transport by cableways, ski lifts and chairlifts
- passenger transport by lifts
- freight transport by cableways","direct"
"485999","All Other Transit and Ground Passenger Transportation","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.39","Other passenger land transport n.e.c.","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- bicycle taxi service
- passenger road transport by vehicles drawn by human or animal","direct"
"486110","Pipeline Transportation of Crude Oil","4930","Transport via pipeline","49.50","Transport via pipeline","49.50","Transport via pipeline","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.50 is mapped to NACE Rev. 2.1 class  49.50","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"486210","Pipeline Transportation of Natural Gas","4930","Transport via pipeline","49.50","Transport via pipeline","49.50","Transport via pipeline","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.50 is mapped to NACE Rev. 2.1 class  49.50","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"486910","Pipeline Transportation of Refined Petroleum Products","4930","Transport via pipeline","49.50","Transport via pipeline","49.50","Transport via pipeline","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.50 is mapped to NACE Rev. 2.1 class  49.50","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"486990","All Other Pipeline Transportation","4930","Transport via pipeline","49.50","Transport via pipeline","49.50","Transport via pipeline","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  49.50 is mapped to NACE Rev. 2.1 class  49.50","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"487110","Scenic and Sightseeing Transportation, Land","4911","Passenger rail transport, interurban","49.10","Passenger rail transport, interurban","49.11","Passenger heavy rail transport","NAICS→ISIC→NACE2→NACE2.1","operation of scenic and sightseeing railroads ",true,true,false,"NACE Rev. 2 class  49.10 is mapped to NACE Rev. 2.1 classes  49.11, 49.12","3:6","- rail transportation of passengers using railways rolling stock on mainline networks
- operation of sleeping cars or dining cars as an integrated operation of railway companies
- passenger heavy rail transport for sightseeing","direct"
"487110","Scenic and Sightseeing Transportation, Land","4911","Passenger rail transport, interurban","49.10","Passenger rail transport, interurban","49.12","Other passenger rail transport","NAICS→ISIC→NACE2→NACE2.1","operation of scenic and sightseeing railroads ",true,true,false,"NACE Rev. 2 class  49.10 is mapped to NACE Rev. 2.1 classes  49.11, 49.12","3:6","- interurban transport of passengers by metro, subway, underground and elevated railway, metropolitan railway and tramway
- interurban passenger light rail transport for sightseeing","direct"
"487110","Scenic and Sightseeing Transportation, Land","4922","Other passenger land transport","49.32","Taxi operation","49.33","On-demand passenger transport service activities by vehicle with driver","NAICS→ISIC→NACE2→NACE2.1","except operation of scenic and sightseeing railroads",true,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","- taxi services
- private hire vehicles with a driver
- motorcycle taxi services","direct"
"487110","Scenic and Sightseeing Transportation, Land","4922","Other passenger land transport","49.32","Taxi operation","52.32","Intermediation service activities for passenger transportation","NAICS→ISIC→NACE2→NACE2.1","except operation of scenic and sightseeing railroads",true,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","","direct"
"487110","Scenic and Sightseeing Transportation, Land","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.31","Scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1","except operation of scenic and sightseeing railroads",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- scheduled long-distance road transport of passengers by e.g. motor bus, coach, trolley bus, minibus
- operation of school buses and buses for transport of employees
- scheduled passenger transport by road for sightseeing","direct"
"487110","Scenic and Sightseeing Transportation, Land","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.32","Non-scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1","except operation of scenic and sightseeing railroads",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- non-scheduled urban, interurban and long distance road transport of passengers in vehicles of 10 or more persons. This may include transport by bus, coach, trolley bus or minibus","direct"
"487110","Scenic and Sightseeing Transportation, Land","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.34","Passenger transport by cableways and ski lifts","NAICS→ISIC→NACE2→NACE2.1","except operation of scenic and sightseeing railroads",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- transport by cableways, ski lifts and chairlifts
- passenger transport by lifts
- freight transport by cableways","direct"
"487110","Scenic and Sightseeing Transportation, Land","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.39","Other passenger land transport n.e.c.","NAICS→ISIC→NACE2→NACE2.1","except operation of scenic and sightseeing railroads",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- bicycle taxi service
- passenger road transport by vehicles drawn by human or animal","direct"
"487210","Scenic and Sightseeing Transportation, Water","5011","Sea and coastal passenger water transport","50.10","Sea and coastal passenger water transport","50.10","Sea and coastal passenger water transport","NAICS→ISIC→NACE2→NACE2.1","except inland sightseeing by water and inland charter fishing boats",true,true,false,"NACE Rev. 2 class  50.10 is mapped to NACE Rev. 2.1 class  50.10","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"487210","Scenic and Sightseeing Transportation, Water","5021","Inland passenger water transport","50.30","Inland passenger water transport","50.30","Inland passenger water transport","NAICS→ISIC→NACE2→NACE2.1","inland water sightseeing transportation and inland charter fishing boats",true,true,false,"NACE Rev. 2 class  50.30 is mapped to NACE Rev. 2.1 class  50.30","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"487990","Scenic and Sightseeing Transportation, Other","4922","Other passenger land transport","49.32","Taxi operation","49.33","On-demand passenger transport service activities by vehicle with driver","NAICS→ISIC→NACE2→NACE2.1","except air sightseeing transport (helicopter, hot air balloon, etc.)",true,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","- taxi services
- private hire vehicles with a driver
- motorcycle taxi services","direct"
"487990","Scenic and Sightseeing Transportation, Other","4922","Other passenger land transport","49.32","Taxi operation","52.32","Intermediation service activities for passenger transportation","NAICS→ISIC→NACE2→NACE2.1","except air sightseeing transport (helicopter, hot air balloon, etc.)",true,true,false,"NACE Rev. 2 class  49.32 is mapped to NACE Rev. 2.1 classes  49.33, 52.32","65:78","","direct"
"487990","Scenic and Sightseeing Transportation, Other","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.31","Scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1","except air sightseeing transport (helicopter, hot air balloon, etc.)",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- scheduled long-distance road transport of passengers by e.g. motor bus, coach, trolley bus, minibus
- operation of school buses and buses for transport of employees
- scheduled passenger transport by road for sightseeing","direct"
"487990","Scenic and Sightseeing Transportation, Other","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.32","Non-scheduled passenger transport by road","NAICS→ISIC→NACE2→NACE2.1","except air sightseeing transport (helicopter, hot air balloon, etc.)",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- non-scheduled urban, interurban and long distance road transport of passengers in vehicles of 10 or more persons. This may include transport by bus, coach, trolley bus or minibus","direct"
"487990","Scenic and Sightseeing Transportation, Other","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.34","Passenger transport by cableways and ski lifts","NAICS→ISIC→NACE2→NACE2.1","except air sightseeing transport (helicopter, hot air balloon, etc.)",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- transport by cableways, ski lifts and chairlifts
- passenger transport by lifts
- freight transport by cableways","direct"
"487990","Scenic and Sightseeing Transportation, Other","4922","Other passenger land transport","49.39","Other passenger land transport n.e.c.","49.39","Other passenger land transport n.e.c.","NAICS→ISIC→NACE2→NACE2.1","except air sightseeing transport (helicopter, hot air balloon, etc.)",true,true,false,"NACE Rev. 2 class  49.39 is mapped to NACE Rev. 2.1 classes  49.31, 49.32, 49.34, 49.39","3:6","- bicycle taxi service
- passenger road transport by vehicles drawn by human or animal","direct"
"487990","Scenic and Sightseeing Transportation, Other","5110","Passenger air transport","51.10","Passenger air transport","51.10","Passenger air transport","NAICS→ISIC→NACE2→NACE2.1","sightseeing air transportation (helicopter, hot air balloon, etc.), nonscheduled sightseeing transportation",true,true,false,"NACE Rev. 2 class  51.10 is mapped to NACE Rev. 2.1 class  51.10","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488111","Air Traffic Control","5223","Service activities incidental to air transportation","52.23","Service activities incidental to air transportation","52.23","Service activities incidental to air transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  52.23 is mapped to NACE Rev. 2.1 class  52.23","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488119","Other Airport Operations","5223","Service activities incidental to air transportation","52.23","Service activities incidental to air transportation","52.23","Service activities incidental to air transportation","NAICS→ISIC→NACE2→NACE2.1","except contract baggage handling and sweeping runways",true,true,false,"NACE Rev. 2 class  52.23 is mapped to NACE Rev. 2.1 class  52.23","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488119","Other Airport Operations","5224","Cargo handling","52.24","Cargo handling","52.24","Cargo handling","NAICS→ISIC→NACE2→NACE2.1","baggage or cargo handling on a contract basis at airports",true,true,false,"NACE Rev. 2 class  52.24 is mapped to NACE Rev. 2.1 class  52.24","2:2","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488119","Other Airport Operations","8129","Other building and industrial cleaning activities","81.22","Other building and industrial cleaning activities","81.22","Other building and industrial cleaning activities","NAICS→ISIC→NACE2→NACE2.1","cleaning and sweeping airport runways",true,true,false,"NACE Rev. 2 class  81.22 is mapped to NACE Rev. 2.1 class  81.22","16:23","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488119","Other Airport Operations","8129","Other building and industrial cleaning activities","81.29","Other cleaning activities","81.23","Other cleaning activities","NAICS→ISIC→NACE2→NACE2.1","cleaning and sweeping airport runways",true,true,false,"NACE Rev. 2 class  81.29 is mapped to NACE Rev. 2.1 class  81.23","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488190","Other Support Activities for Air Transportation","3315","Repair of transport equipment, except motor vehicles","33.15","Repair and maintenance of ships and boats","33.15","Repair and maintenance of civilian ships and boats","NAICS→ISIC→NACE2→NACE2.1","except non-repair services, such as aircraft testing services",true,true,false,"NACE Rev. 2 class  33.15 is mapped to NACE Rev. 2.1 classes  33.15, 33.18","4:5","- repair and routine maintenance of civilian ships
- repair and maintenance of pleasure boats
- repair and maintenance of floating structures","direct"
"488190","Other Support Activities for Air Transportation","3315","Repair of transport equipment, except motor vehicles","33.15","Repair and maintenance of ships and boats","33.18","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","except non-repair services, such as aircraft testing services",true,true,false,"NACE Rev. 2 class  33.15 is mapped to NACE Rev. 2.1 classes  33.15, 33.18","4:5","- repair and maintenance of military ships, boats and floating structure","direct"
"488190","Other Support Activities for Air Transportation","3315","Repair of transport equipment, except motor vehicles","33.16","Repair and maintenance of aircraft and spacecraft","33.16","Repair and maintenance of civilian air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","except non-repair services, such as aircraft testing services",true,true,false,"NACE Rev. 2 class  33.16 is mapped to NACE Rev. 2.1 classes  33.16, 33.18","4:5","- repair and maintenance of civilian aircraft (except factory conversion, factory overhaul, factory rebuilding)
- repair and maintenance of civilian aircraft engines","direct"
"488190","Other Support Activities for Air Transportation","3315","Repair of transport equipment, except motor vehicles","33.16","Repair and maintenance of aircraft and spacecraft","33.18","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","except non-repair services, such as aircraft testing services",true,true,false,"NACE Rev. 2 class  33.16 is mapped to NACE Rev. 2.1 classes  33.16, 33.18","4:5","- repair and maintenance of military air and spacecraft 
- repair and maintenance of engines for military aircraft and spacecraft","direct"
"488190","Other Support Activities for Air Transportation","3315","Repair of transport equipment, except motor vehicles","33.17","Repair and maintenance of other transport equipment","33.17","Repair and maintenance of other civilian transport equipment","NAICS→ISIC→NACE2→NACE2.1","except non-repair services, such as aircraft testing services",true,true,false,"NACE Rev. 2 class  33.17 is mapped to NACE Rev. 2.1 class  33.17","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488190","Other Support Activities for Air Transportation","5223","Service activities incidental to air transportation","52.23","Service activities incidental to air transportation","52.23","Service activities incidental to air transportation","NAICS→ISIC→NACE2→NACE2.1","other services, such as aircraft testing services",true,true,false,"NACE Rev. 2 class  52.23 is mapped to NACE Rev. 2.1 class  52.23","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488210","Support Activities for Rail Transportation","3315","Repair of transport equipment, except motor vehicles","33.15","Repair and maintenance of ships and boats","33.15","Repair and maintenance of civilian ships and boats","NAICS→ISIC→NACE2→NACE2.1","repair of locomotives and railroad cars (except factory rebuilding or factory conversion)",true,true,false,"NACE Rev. 2 class  33.15 is mapped to NACE Rev. 2.1 classes  33.15, 33.18","4:5","- repair and routine maintenance of civilian ships
- repair and maintenance of pleasure boats
- repair and maintenance of floating structures","direct"
"488210","Support Activities for Rail Transportation","3315","Repair of transport equipment, except motor vehicles","33.15","Repair and maintenance of ships and boats","33.18","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","repair of locomotives and railroad cars (except factory rebuilding or factory conversion)",true,true,false,"NACE Rev. 2 class  33.15 is mapped to NACE Rev. 2.1 classes  33.15, 33.18","4:5","- repair and maintenance of military ships, boats and floating structure","direct"
"488210","Support Activities for Rail Transportation","3315","Repair of transport equipment, except motor vehicles","33.16","Repair and maintenance of aircraft and spacecraft","33.16","Repair and maintenance of civilian air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","repair of locomotives and railroad cars (except factory rebuilding or factory conversion)",true,true,false,"NACE Rev. 2 class  33.16 is mapped to NACE Rev. 2.1 classes  33.16, 33.18","4:5","- repair and maintenance of civilian aircraft (except factory conversion, factory overhaul, factory rebuilding)
- repair and maintenance of civilian aircraft engines","direct"
"488210","Support Activities for Rail Transportation","3315","Repair of transport equipment, except motor vehicles","33.16","Repair and maintenance of aircraft and spacecraft","33.18","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","repair of locomotives and railroad cars (except factory rebuilding or factory conversion)",true,true,false,"NACE Rev. 2 class  33.16 is mapped to NACE Rev. 2.1 classes  33.16, 33.18","4:5","- repair and maintenance of military air and spacecraft 
- repair and maintenance of engines for military aircraft and spacecraft","direct"
"488210","Support Activities for Rail Transportation","3315","Repair of transport equipment, except motor vehicles","33.17","Repair and maintenance of other transport equipment","33.17","Repair and maintenance of other civilian transport equipment","NAICS→ISIC→NACE2→NACE2.1","repair of locomotives and railroad cars (except factory rebuilding or factory conversion)",true,true,false,"NACE Rev. 2 class  33.17 is mapped to NACE Rev. 2.1 class  33.17","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488210","Support Activities for Rail Transportation","5221","Service activities incidental to land transportation","52.21","Service activities incidental to land transportation","52.21","Service activities incidental to land transportation","NAICS→ISIC→NACE2→NACE2.1","except locomotive and railroad car repair, contract loading and unloading of rail cars, and freight car cleaning services",true,true,false,"NACE Rev. 2 class  52.21 is mapped to NACE Rev. 2.1 class  52.21","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488210","Support Activities for Rail Transportation","5224","Cargo handling","52.24","Cargo handling","52.24","Cargo handling","NAICS→ISIC→NACE2→NACE2.1","loading and unloading rail cars, contract basis at rail yards ",true,true,false,"NACE Rev. 2 class  52.24 is mapped to NACE Rev. 2.1 class  52.24","2:2","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488210","Support Activities for Rail Transportation","8129","Other building and industrial cleaning activities","81.22","Other building and industrial cleaning activities","81.22","Other building and industrial cleaning activities","NAICS→ISIC→NACE2→NACE2.1","freight car cleaning services",true,true,false,"NACE Rev. 2 class  81.22 is mapped to NACE Rev. 2.1 class  81.22","16:23","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488210","Support Activities for Rail Transportation","8129","Other building and industrial cleaning activities","81.29","Other cleaning activities","81.23","Other cleaning activities","NAICS→ISIC→NACE2→NACE2.1","freight car cleaning services",true,true,false,"NACE Rev. 2 class  81.29 is mapped to NACE Rev. 2.1 class  81.23","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488310","Port and Harbor Operations","5222","Service activities incidental to water transportation","52.22","Service activities incidental to water transportation","52.22","Service activities incidental to water transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  52.22 is mapped to NACE Rev. 2.1 class  52.22","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488320","Marine Cargo Handling","5224","Cargo handling","52.24","Cargo handling","52.24","Cargo handling","NAICS→ISIC→NACE2→NACE2.1","except ship hold cleaning services",true,true,false,"NACE Rev. 2 class  52.24 is mapped to NACE Rev. 2.1 class  52.24","2:2","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488320","Marine Cargo Handling","8129","Other building and industrial cleaning activities","81.22","Other building and industrial cleaning activities","81.22","Other building and industrial cleaning activities","NAICS→ISIC→NACE2→NACE2.1","ship hold cleaning services",true,true,false,"NACE Rev. 2 class  81.22 is mapped to NACE Rev. 2.1 class  81.22","16:23","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
